,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3528,Malabar,-33.9629779,151.2480171,Krazy Chix,-33.96242805722718,151.24665512192547,Fried Chicken Joint
3529,Malabar,-33.9629779,151.2480171,Beach Cafe,-33.96481922168758,151.2511308649862,Café
3530,Malabar,-33.9629779,151.2480171,Malabar Bus Stop,-33.962562,151.24659,Bus Station
3531,Malabar,-33.9629779,151.2480171,Cromwell Park,-33.964185879955146,151.25144057524238,Park
3532,Malabar,-33.9629779,151.2480171,Pioneers Park,-33.959681713603,151.24790288497306,Park
3533,Manly,-33.803850399999995,151.29082350000002,Collins Flat Beach,-33.80829962215874,151.29146030398,Beach
3534,Manly,-33.803850399999995,151.29082350000002,Little Manly Beach,-33.806713,151.2867,Beach
3535,Manly,-33.803850399999995,151.29082350000002,The Roast Office,-33.80146,151.28877,Café
3536,Manly,-33.803850399999995,151.29082350000002,East Esplanade,-33.80143208380761,151.28637507635594,Beach
3537,Manly,-33.803850399999995,151.29082350000002,Manly Wine,-33.79921004573938,151.2895795927768,Wine Bar
3538,Manly,-33.803850399999995,151.29082350000002,Marine Parade,-33.79921818080435,151.2919074127443,Trail
3539,Manly,-33.803850399999995,151.29082350000002,Pure Wholefoods,-33.799483166773385,151.28700626092999,Café
3540,Manly,-33.803850399999995,151.29082350000002,Manly 16ft Skiff Sailing Club,-33.80316358963446,151.28473897835246,Pub
3541,Manly,-33.803850399999995,151.29082350000002,Shelly Beach,-33.8002974270289,151.29772424697876,Beach
3542,Manly,-33.803850399999995,151.29082350000002,Little Manly Point,-33.80831166275348,151.2875709160361,Park
3543,Manly,-33.803850399999995,151.29082350000002,4 Pines Brewpub,-33.799584593870534,151.28496573808098,Brewery
3544,Manly,-33.803850399999995,151.29082350000002,Garfish,-33.80000650825703,151.28570338853132,Seafood Restaurant
3545,Manly,-33.803850399999995,151.29082350000002,South Steyne Beach,-33.799242774267455,151.28960955855453,Surf Spot
3546,Manly,-33.803850399999995,151.29082350000002,De Vita,-33.798874,151.28633,Italian Restaurant
3547,Manly,-33.803850399999995,151.29082350000002,Manly Fish Market & Cafe,-33.79835779488976,151.2882931761247,Seafood Restaurant
3548,Manly,-33.803850399999995,151.29082350000002,Ben & Jerry's,-33.7980396,151.2885544,Ice Cream Shop
3549,Manly,-33.803850399999995,151.29082350000002,The Boathouse,-33.80093720013556,151.29814934135342,Bistro
3550,Manly,-33.803850399999995,151.29082350000002,Donny's,-33.797442221797326,151.2861421455365,Bar
3551,Manly,-33.803850399999995,151.29082350000002,Movenpick,-33.79841633457681,151.28606648848634,Ice Cream Shop
3552,Manly,-33.803850399999995,151.29082350000002,Manly Wharf Hotel,-33.8000835,151.2853158,Bar
3553,Manly,-33.803850399999995,151.29082350000002,Hugos,-33.79973967066482,151.2838297593692,Bar
3554,Manly,-33.803850399999995,151.29082350000002,Manly Scenic Walkway,-33.801414,151.29968,Beach
3555,Manly,-33.803850399999995,151.29082350000002,Fika Swedish Kitchen,-33.79745406702881,151.28607466118766,Scandinavian Restaurant
3556,Manly,-33.803850399999995,151.29082350000002,Chica Bonita,-33.79805022588191,151.28534327732,Mexican Restaurant
3557,Manly,-33.803850399999995,151.29082350000002,Banana Blossom,-33.79811,151.28555,Asian Restaurant
3558,Manly,-33.803850399999995,151.29082350000002,Hamlet's Coffee & Pies,-33.79824,151.28556,Bakery
3559,Manly,-33.803850399999995,151.29082350000002,Royal Copenhagen Ice Cream,-33.797268962542,151.2877958488107,Ice Cream Shop
3560,Manly,-33.803850399999995,151.29082350000002,Moustache Cafe,-33.798473170605774,151.28553454600032,Café
3561,Manly,-33.803850399999995,151.29082350000002,Barefoot Coffee Traders,-33.7972588687657,151.28546976910147,Coffee Shop
3562,Manly,-33.803850399999995,151.29082350000002,Belgrave Cartel,-33.79757329576601,151.28494649969406,Café
3563,Manly,-33.803850399999995,151.29082350000002,Bare Naked Bowls,-33.79753033588369,151.28628962577136,Vegetarian / Vegan Restaurant
3564,Manly,-33.803850399999995,151.29082350000002,Beaches Pizza & Wine Bar,-33.799851550242835,151.28728300259286,Pizza Place
3565,Manly,-33.803850399999995,151.29082350000002,Fishmongers Manly,-33.79849902813406,151.2876234988186,Fish & Chips Shop
3566,Manly,-33.803850399999995,151.29082350000002,4 Pines Keller Door,-33.799529,151.285168,Gastropub
3567,Manly,-33.803850399999995,151.29082350000002,The Bower Restaurant,-33.80082532194964,151.2935247577793,Breakfast Spot
3568,Manly,-33.803850399999995,151.29082350000002,Hemingway's,-33.796295484486194,151.28777213511611,Dive Bar
3569,Manly,-33.803850399999995,151.29082350000002,The Hold,-33.79704463734627,151.28665007943246,Bar
3570,Manly,-33.803850399999995,151.29082350000002,Manly Cove,-33.79977417052699,151.2838068984704,Bay
3571,Manly,-33.803850399999995,151.29082350000002,Queen Chow,-33.800117,151.284509,Asian Restaurant
3572,Manly,-33.803850399999995,151.29082350000002,Momo Bar,-33.797483,151.286279,Dumpling Restaurant
3573,Manly,-33.803850399999995,151.29082350000002,Market Lane Cafe,-33.79771,151.28629,Café
3574,Manly,-33.803850399999995,151.29082350000002,The Hot Dog Man,-33.798676542312855,151.2852997826813,Hot Dog Joint
3575,Manly,-33.803850399999995,151.29082350000002,The Corso,-33.7976762401362,151.28695249557495,Plaza
3576,Manly,-33.803850399999995,151.29082350000002,Jipang Restaurant,-33.7975822339327,151.2862940141663,Japanese Restaurant
3577,Manly,-33.803850399999995,151.29082350000002,Manly Thai Gourmet,-33.79699973348442,151.28721840525216,Thai Restaurant
3578,Manly,-33.803850399999995,151.29082350000002,Jah Bar,-33.79678712436448,151.2866229405978,Bar
3579,Manly,-33.803850399999995,151.29082350000002,Saltmotion,-33.7974905639669,151.28637398669204,Coffee Shop
3580,Manly,-33.803850399999995,151.29082350000002,The Pantry,-33.79666078720308,151.2880999039631,Australian Restaurant
3581,Manly,-33.803850399999995,151.29082350000002,Ground Zero Gourmet Coffee And Tea,-33.797024,151.28671,Café
3582,Manly,-33.803850399999995,151.29082350000002,Moonshine,-33.79689978726266,151.28787109529966,Bar
3583,Manly,-33.803850399999995,151.29082350000002,Manly Markets,-33.79717966552981,151.28682978968808,Flea Market
3584,Manly,-33.803850399999995,151.29082350000002,Cabbage Tree Bay Aquatic Reserve,-33.80081650416171,151.2977245240174,Aquarium
3585,Manly,-33.803850399999995,151.29082350000002,Starbucks,-33.79716562461721,151.28795177102083,Coffee Shop
3586,Manly,-33.803850399999995,151.29082350000002,The Pantry Manly,-33.79666,151.28813,Café
3587,Manly,-33.803850399999995,151.29082350000002,Hotel Steyne,-33.79693160588365,151.28791409039005,Pub
3588,Manly,-33.803850399999995,151.29082350000002,Ivanhoe Hotel,-33.79808454680399,151.28612203230335,Pub
3589,Manly,-33.803850399999995,151.29082350000002,Pizza Capanna,-33.79621,151.28742,Pizza Place
3590,Manly,-33.803850399999995,151.29082350000002,le kiosk,-33.80077212179566,151.29813300110078,Australian Restaurant
3591,Manly,-33.803850399999995,151.29082350000002,North Head Café,-33.805348461996445,151.29385530035657,Café
3592,Manly,-33.803850399999995,151.29082350000002,Fairy Bower Pool,-33.80084737192015,151.29354803377828,Pool
3593,Manly,-33.803850399999995,151.29082350000002,Shelly Beach Footpath,-33.801548,151.29799,Trail
3594,Manly,-33.803850399999995,151.29082350000002,Sandbar Shelley Beach,-33.800886,151.298235,Wine Bar
3595,Manly,-33.803850399999995,151.29082350000002,Sandbar Cafe,-33.80097277084996,151.2983974814415,Café
3596,Manly,-33.803850399999995,151.29082350000002,Sunkissed Bar and Grill,-33.79621404658362,151.2874674797058,Restaurant
3597,Manly,-33.803850399999995,151.29082350000002,Fresh at Manly,-33.79621,151.28742,Café
3598,Manly,-33.803850399999995,151.29082350000002,Burger Me,-33.79621,151.28742,Burger Joint
3599,Manly,-33.803850399999995,151.29082350000002,Store Beach,-33.81199943675806,151.288937600891,Beach
3600,Manly,-33.803850399999995,151.29082350000002,Pacific Beach,-33.795761,151.287565,Beach
3601,Manly Vale,-33.7830838,151.26599380000002,Dan Murphy's,-33.785893450227256,151.26681463214365,Liquor Store
3602,Manly Vale,-33.7830838,151.26599380000002,Woolworths,-33.78810404494342,151.26734726654632,Supermarket
3603,Manly Vale,-33.7830838,151.26599380000002,Take A Seat,-33.783925,151.26745054999998,Thai Restaurant
3604,Manly Vale,-33.7830838,151.26599380000002,KFC,-33.78630840251363,151.26663295480165,Fast Food Restaurant
3605,Manly Vale,-33.7830838,151.26599380000002,Freedom,-33.7875771322166,151.26628871026983,Furniture / Home Store
3606,Manly Vale,-33.7830838,151.26599380000002,Passmore Reserve,-33.78097663271076,151.27176377609354,Park
3607,Manly Vale,-33.7830838,151.26599380000002,Three Beans,-33.788348412661676,151.26757309620027,Café
3608,Maraylya,-33.5913984,150.9221281,BP,-33.593741,150.916691,Gas Station
3609,Maraylya,-33.5913984,150.9221281,MAV Haulage & Excavations,-33.59143047129951,150.9221452474594,Construction & Landscaping
3610,Maraylya,-33.5913984,150.9221281,Maraylya Park,-33.597677322280006,150.9125804901123,Park
3611,Marayong,-33.7491667,150.8919444,Sun's Burmese Kitchen,-33.75372,150.88789,Burmese Restaurant
3612,Marayong,-33.7491667,150.8919444,7 Eleven,-33.754723,150.891418,Convenience Store
3613,Marayong,-33.7491667,150.8919444,KFC,-33.753061231324736,150.88823347292828,Fast Food Restaurant
3614,Marayong,-33.7491667,150.8919444,Sydney Business Consulting Group,-33.7445371,150.89367519999996,Business Service
3615,Marayong,-33.7491667,150.8919444,Salvos Store Marayong,-33.755078571606724,150.8914259976939,Thrift / Vintage Store
3616,Marayong,-33.7491667,150.8919444,Marayong Shops,-33.746360499286425,150.89992356833963,Shopping Mall
3617,Marayong,-33.7491667,150.8919444,Marayong Take Away,-33.746466,150.900168,Australian Restaurant
3618,Marayong,-33.7491667,150.8919444,Marayong Station,-33.746716555182594,150.90011358261108,Train Station
3619,Maroota,-33.4577956,150.98291909999998,Shell,-33.47223804,150.97481761,Gas Station
3620,Maroota,-33.4577956,150.98291909999998,German Shepherd World,-33.442412,150.992064,Pet Store
3621,Maroubra,-33.9453441,151.2456824,Chemist Warehouse,-33.941901007152794,151.24093890034072,Pharmacy
3622,Maroubra,-33.9453441,151.2456824,Sushi Train,-33.943448589084866,151.2399768825837,Sushi Restaurant
3623,Maroubra,-33.9453441,151.2456824,Inferno Cafe & Grill,-33.94358645781843,151.24002764277444,Burger Joint
3624,Maroubra,-33.9453441,151.2456824,ALDI,-33.941291304082114,151.2384192338717,Supermarket
3625,Maroubra,-33.9453441,151.2456824,Fitness First,-33.94074792406225,151.23892485578511,Gym / Fitness Center
3626,Maroubra,-33.9453441,151.2456824,Nando's,-33.94068880838562,151.23880987179763,Portuguese Restaurant
3627,Maroubra,-33.9453441,151.2456824,Mad Mex,-33.94069441939355,151.23883041126146,Mexican Restaurant
3628,Maroubra,-33.9453441,151.2456824,The Fish Market @ Maroubra,-33.940664676054105,151.23883671811816,Fish Market
3629,Maroubra,-33.9453441,151.2456824,Anytime Fitness,-33.9419656282444,151.23955879444358,Gym
3630,Maroubra,-33.9453441,151.2456824,Maranello's,-33.94067851235735,151.2389077327131,Pizza Place
3631,Maroubra,-33.9453441,151.2456824,Yum Yum Thai,-33.94145945125514,151.23829945141387,Thai Restaurant
3632,Maroubra,-33.9453441,151.2456824,Woolworths South Maroubra,-33.95142893975757,151.2497698506658,Grocery Store
3633,Maroubra,-33.9453441,151.2456824,Domino's Pizza,-33.942834767715816,151.23961052835756,Pizza Place
3634,Maroubra,-33.9453441,151.2456824,7-Eleven,-33.943009212273886,151.23934581406692,Convenience Store
3635,Maroubra,-33.9453441,151.2456824,7-Eleven,-33.951319,151.249181,Convenience Store
3636,Maroubra,-33.9453441,151.2456824,Golden Unicorn Chinese Restaurant,-33.94154459161731,151.2383218949682,Dim Sum Restaurant
3637,Maroubra,-33.9453441,151.2456824,Pacific Square Shopping Centre,-33.94068350288595,151.23877463998312,Shopping Mall
3638,Maroubra,-33.9453441,151.2456824,McDonald's,-33.94165003651266,151.23930241592245,Fast Food Restaurant
3639,Maroubra,-33.9453441,151.2456824,Porters Liquor,-33.95063,151.24098,Liquor Store
3640,Maroubra,-33.9453441,151.2456824,Pizza Hut,-33.95068125944055,151.2410213846731,Pizza Place
3641,Maroubra,-33.9453441,151.2456824,South Maroubra Shopping Village,-33.95151533822005,151.2496004035882,Shopping Mall
3642,Maroubra,-33.9453441,151.2456824,The Greener Grocer,-33.940303,151.239661,Market
3643,Maroubra,-33.9453441,151.2456824,Southend Hotel Maroubra,-33.95142369999999,151.2503643,Hotel
3644,Marrickville,-33.9103854,151.1556908,Lazybones Lounge,-33.9106999202154,151.1562468245397,Lounge
3645,Marrickville,-33.9103854,151.1556908,Gelato Franco,-33.909853,151.155174,Ice Cream Shop
3646,Marrickville,-33.9103854,151.1556908,Marrickville Pork Roll,-33.91069916383912,151.15622662273128,Vietnamese Restaurant
3647,Marrickville,-33.9103854,151.1556908,Fitness Playground,-33.91133,151.15514,Gym
3648,Marrickville,-33.9103854,151.1556908,VN Street Foods,-33.91210820804777,151.15467964388353,Vietnamese Restaurant
3649,Marrickville,-33.9103854,151.1556908,Corinthian Rotisserie Restaurant,-33.90979,151.1552,Greek Restaurant
3650,Marrickville,-33.9103854,151.1556908,Huong Huong,-33.91166859677194,151.15879057655076,Vietnamese Restaurant
3651,Marrickville,-33.9103854,151.1556908,Bucket Boys,-33.9122879480204,151.15446628619955,Liquor Store
3652,Marrickville,-33.9103854,151.1556908,Kelby's Café,-33.909690686904824,151.15471233532784,Café
3653,Marrickville,-33.9103854,151.1556908,Pho PHD,-33.91118093405395,151.1577331399872,Vietnamese Restaurant
3654,Marrickville,-33.9103854,151.1556908,Banana Joe's Foodworks,-33.91139995273422,151.15551891514198,Grocery Store
3655,Marrickville,-33.9103854,151.1556908,Delish Pork Roll and Juice Bar,-33.910781411406745,151.15618434609976,Juice Bar
3656,Marrickville,-33.9103854,151.1556908,Titus Jones,-33.91263,151.15454,Bar
3657,Marrickville,-33.9103854,151.1556908,Thuý Hương,-33.91225,151.15436,Vietnamese Restaurant
3658,Marrickville,-33.9103854,151.1556908,Reuben Republic,-33.91110877904021,151.15755880263097,Deli / Bodega
3659,Marrickville,-33.9103854,151.1556908,Eat Fuh,-33.91171487508739,151.155175878937,Vietnamese Restaurant
3660,Marrickville,-33.9103854,151.1556908,Freepour Espresso,-33.91099940858432,151.15711999525152,Café
3661,Marrickville,-33.9103854,151.1556908,Gasoline Pony,-33.91253470541733,151.1607696396916,Bar
3662,Marrickville,-33.9103854,151.1556908,Bay Tinh,-33.91208795935255,151.16027623430858,Vietnamese Restaurant
3663,Marrickville,-33.9103854,151.1556908,Quyen Vietnamese Restaurant,-33.91235,151.15424,Vietnamese Restaurant
3664,Marrickville,-33.9103854,151.1556908,Hung Cheung Chinese Seafood Restaurant,-33.90964766971258,151.15435374832535,Seafood Restaurant
3665,Marrickville,-33.9103854,151.1556908,Take Coffee,-33.91196497512326,151.15493715528518,Coffee Shop
3666,Marrickville,-33.9103854,151.1556908,Subway,-33.91113869807823,151.1578007124772,Sandwich Place
3667,Marrickville,-33.9103854,151.1556908,Marrickville Ritz Hotel,-33.91126965150472,151.15562089575045,Bar
3668,Marrickville,-33.9103854,151.1556908,Domino's Pizza,-33.90966,151.15511,Pizza Place
3669,Marrickville,-33.9103854,151.1556908,Thai Paragon,-33.91202,151.16069,Thai Restaurant
3670,Marrickville,-33.9103854,151.1556908,Post Cafe,-33.91121,151.15719,Café
3671,Marrickville,-33.9103854,151.1556908,Hello Auntie,-33.911758740927006,151.15500767887096,Vietnamese Restaurant
3672,Marrickville,-33.9103854,151.1556908,Vesbar Espresso,-33.91429565332857,151.15264877789616,Café
3673,Marrickville,-33.9103854,151.1556908,Huong Giang,-33.90989052029576,151.15501778346737,Vietnamese Restaurant
3674,Marrickville,-33.9103854,151.1556908,7-Eleven,-33.90914943065216,151.15800301805214,Convenience Store
3675,Marrickville,-33.9103854,151.1556908,Glasshouse Cafe Bar,-33.91440712035075,151.15261888660856,Café
3676,Marrickville,-33.9103854,151.1556908,Victoria Yeeros,-33.912178286889265,151.16026607098183,Greek Restaurant
3677,Marrickville,-33.9103854,151.1556908,Hanoi Quan,-33.91437274016433,151.15262360531597,Vietnamese Restaurant
3678,Marrickville,-33.9103854,151.1556908,Pagoto,-33.91196809869802,151.16035626666834,Ice Cream Shop
3679,Marrickville,-33.9103854,151.1556908,McNeilly Park,-33.913308945339736,151.15107996836704,Park
3680,Marsden Park,-33.695655200000004,150.8147975,Petbarn Marsden Park,-33.69578012931697,150.81467986106873,Pet Store
3681,Marsden Park,-33.695655200000004,150.8147975,Shipways Effective Plumbing,-33.69330214243426,150.81046342849731,Construction & Landscaping
3682,Marsden Park,-33.695655200000004,150.8147975,Wisdom Homes - Homeworld Marsden Park,-33.69299,150.82235,Home Service
3683,Marsden Park,-33.695655200000004,150.8147975,Bellriver Homes - Elara Display Village,-33.69230150691105,150.82388813607395,Home Service
3684,Marsfield,-33.7777956,151.10320149999998,Macquarie University Sport & Aquatic Centre,-33.77239958854581,151.11060132638207,Gym
3685,Marsfield,-33.7777956,151.10320149999998,Woolworths,-33.77827440801916,151.10754045497993,Supermarket
3686,Marsfield,-33.7777956,151.10320149999998,The Ranch Hotel,-33.781300059149466,151.1130198604864,Bar
3687,Marsfield,-33.7777956,151.10320149999998,Bus 545 Balaclava Rd,-33.78020654161828,151.10079089979297,Bus Station
3688,Marsfield,-33.7777956,151.10320149999998,TG Milner Football Field,-33.77691312578719,151.09865458766936,Football Stadium
3689,Marsfield,-33.7777956,151.10320149999998,Library Cafe,-33.77567424565758,151.11357619049215,Café
3690,Marsfield,-33.7777956,151.10320149999998,Macquarie University Theatre,-33.774715848057404,151.11225680152128,Concert Hall
3691,Marsfield,-33.7777956,151.10320149999998,Presse Café,-33.77336502075195,151.1132354736328,Café
3692,Mascot,-33.9289562,151.1951782,Mascot Kebabs & Pides,-33.930710691987564,151.19434981814345,Middle Eastern Restaurant
3693,Mascot,-33.9289562,151.1951782,Hong Ha Hot Bread,-33.93004226971327,151.1945945642323,Bakery
3694,Mascot,-33.9289562,151.1951782,Zio Pino Pizzeria,-33.92981623222649,151.19464545730716,Italian Restaurant
3695,Mascot,-33.9289562,151.1951782,Mascot Corner Cafe,-33.93227078364646,151.1942064407371,Café
3696,Mascot,-33.9289562,151.1951782,Mascot Charcoal Chickens,-33.93072258752082,151.1943573822122,Fried Chicken Joint
3697,Mascot,-33.9289562,151.1951782,grk Souvlaki,-33.92972491356969,151.19491624015103,Souvlaki Shop
3698,Mascot,-33.9289562,151.1951782,Christopher's Cake Shop,-33.92994659801896,151.19460299851752,Bakery
3699,Mascot,-33.9289562,151.1951782,The Thai Mascot,-33.93098,151.19473,Thai Restaurant
3700,Mascot,-33.9289562,151.1951782,Bogota Coffee,-33.93049,151.19416,Coffee Shop
3701,Mascot,-33.9289562,151.1951782,Graphic Arts Club,-33.92476081997354,151.1922485995398,Sports Bar
3702,Mascot,-33.9289562,151.1951782,My Delight,-33.92949,151.19501,Indonesian Restaurant
3703,Mascot,-33.9289562,151.1951782,L'Estrange Park,-33.93055567363998,151.20010710874095,Park
3704,Mascot,-33.9289562,151.1951782,IGA Mascot,-33.93067,151.19479,Grocery Store
3705,Mascot,-33.9289562,151.1951782,Big Boy Thai,-33.92960186470366,151.19452390802465,Thai Restaurant
3706,Mascot,-33.9289562,151.1951782,Mr Espresso,-33.92965796020718,151.19468913183863,Café
3707,Mascot,-33.9289562,151.1951782,Kibuna,-33.92928,151.19506,Ramen Restaurant
3708,Mascot,-33.9289562,151.1951782,Pasalubong Oriental Foodmart,-33.928339,151.195045,Grocery Store
3709,Mascot,-33.9289562,151.1951782,A'la Indo,-33.929664,151.194144,Indonesian Restaurant
3710,Mascot,-33.9289562,151.1951782,Mascot Memorial Park,-33.925613378164535,151.19501097776055,Playground
3711,Mascot,-33.9289562,151.1951782,Holiday Inn,-33.92664300555475,151.18818749206548,Hotel
3712,Mascot,-33.9289562,151.1951782,The Pinnacle Gym,-33.92445782466265,151.1903425138625,Gym
3713,Matraville,-33.9639325,151.2334198,BP,-33.9633081,151.23202775,Gas Station
3714,Matraville,-33.9639325,151.2334198,Cafe K,-33.96197479526215,151.23373852906377,Café
3715,Matraville,-33.9639325,151.2334198,392 Bus Stop,-33.963547260296906,151.23775625971444,Bus Station
3716,Matraville,-33.9639325,151.2334198,Matraville chickens,-33.9608032068837,151.23071193695068,BBQ Joint
3717,Mays Hill,-33.8205758,150.9884915,Freame Park,-33.82191389280416,150.98741474790745,Park
3718,Mays Hill,-33.8205758,150.9884915,Pie Face Parramatta,-33.822476246942294,150.99162635890804,Australian Restaurant
3719,Mays Hill,-33.8205758,150.9884915,Finlayson Bus Stop T Way,-33.81898589354626,150.98331445036757,Bus Station
3720,Mays Hill,-33.8205758,150.9884915,Flower City,-33.8192365692466,150.99524127493785,Flower Shop
3721,McGraths Hill,-33.615,150.83444440000002,BP,-33.61526141,150.83356816,Gas Station
3722,McGraths Hill,-33.615,150.83444440000002,Mcgraths Hill Shops,-33.61388852337783,150.84102407807134,Shopping Mall
3723,McMahons Point,-33.8443387,151.2027957,Sawmillers Reserve,-33.84571598932418,151.20226171248302,Park
3724,McMahons Point,-33.8443387,151.2027957,Piato Restaurant,-33.844548699257395,151.20431196089189,Mediterranean Restaurant
3725,McMahons Point,-33.8443387,151.2027957,Blues Point Hotel,-33.84564199348503,151.2038974519795,Pub
3726,McMahons Point,-33.8443387,151.2027957,Moorish Blue,-33.84418,151.20468,Moroccan Restaurant
3727,McMahons Point,-33.8443387,151.2027957,Breadworks Café,-33.84549,151.20383,Coffee Shop
3728,McMahons Point,-33.8443387,151.2027957,The Point Deli,-33.84541710287529,151.2042045678615,Café
3729,McMahons Point,-33.8443387,151.2027957,Blues Point Gourmet Pizza,-33.84482,151.20448,Pizza Place
3730,McMahons Point,-33.8443387,151.2027957,Blu Ginger,-33.84380090782733,151.20456619534508,Indian Restaurant
3731,McMahons Point,-33.8443387,151.2027957,Thai House,-33.84414976572045,151.20446645135914,Thai Restaurant
3732,McMahons Point,-33.8443387,151.2027957,Billi's Cafe & Burger Bar,-33.84445536910836,151.20440921073458,Burger Joint
3733,McMahons Point,-33.8443387,151.2027957,Delicado Foods,-33.84461901492771,151.2042022913466,Wine Bar
3734,McMahons Point,-33.8443387,151.2027957,Olivo,-33.84429513814247,151.2044170526421,Restaurant
3735,Meadowbank,-33.817499299999994,151.0884249,Meadowbank Park,-33.817745191331454,151.08718293298517,Park
3736,Meadowbank,-33.817499299999994,151.0884249,Trio Thai,-33.81574554004275,151.089634420344,Thai Restaurant
3737,Meadowbank,-33.817499299999994,151.0884249,Pizzeria Locale,-33.8198923,151.0904786,Pizza Place
3738,Meadowbank,-33.817499299999994,151.0884249,Meadowbank Station,-33.815880916225694,151.09012540045308,Train Station
3739,Meadowbank,-33.817499299999994,151.0884249,SUPA IGA Meadowbank,-33.819615316285834,151.09087773649392,Grocery Store
3740,Meadowbank,-33.817499299999994,151.0884249,Shepherds Bay Village Plaza,-33.81880393123659,151.0903787612915,Shopping Mall
3741,Meadowbank,-33.817499299999994,151.0884249,YouSave Chemist,-33.81821,151.09031,Pharmacy
3742,Meadowbank,-33.817499299999994,151.0884249,Café Scenario,-33.81839746523967,151.090191530193,Café
3743,Meadowbank,-33.817499299999994,151.0884249,Jade Delight Chinese Restaurant,-33.81819,151.090123,Chinese Restaurant
3744,Meadowbank,-33.817499299999994,151.0884249,The Italian Kitchen,-33.818745,151.090227,Italian Restaurant
3745,Meadowbank,-33.817499299999994,151.0884249,Chambers Cellars,-33.816369082453555,151.09036215181337,Food & Drink Shop
3746,Meadowbank,-33.817499299999994,151.0884249,Golden Island Chinese Restaurant,-33.81555072259082,151.0895829812687,Chinese Restaurant
3747,Meadowbank,-33.817499299999994,151.0884249,Zodiak Pizza Bar,-33.81553384113037,151.0895854406912,Pizza Place
3748,Meadowbank,-33.817499299999994,151.0884249,Platform 2,-33.815737619584034,151.0901427268982,Platform
3749,Meadowbank,-33.817499299999994,151.0884249,Platform 1,-33.815728705727125,151.09017491340637,Platform
3750,Meadowbank,-33.817499299999994,151.0884249,Off The Rails Cafe Meadowbank,-33.815853,151.09039122,Coffee Shop
3751,Meadowbank,-33.817499299999994,151.0884249,Bay Fitness,-33.81844067757676,151.0910180322162,Gym
3752,Meadowbank,-33.817499299999994,151.0884249,Memorial Park,-33.819916,151.08751,Park
3753,Meadowbank,-33.817499299999994,151.0884249,Hi Mart Korean & Asian Grocery,-33.81947333350883,151.0907318326317,Grocery Store
3754,Meadowbank,-33.817499299999994,151.0884249,Helene Park,-33.81970810115404,151.09231862641275,Park
3755,Meadowbank,-33.817499299999994,151.0884249,Meadowbank Ferry Wharf,-33.82123618211344,151.08996403498986,Pier
3756,Meadowbank,-33.817499299999994,151.0884249,FantaSea Crystal,-33.821399375907156,151.09011190683412,Boat or Ferry
3757,Melrose Park,-33.8153435,151.0733298,Vince and Roz's Gym,-33.81404397009325,151.07149064540863,Gym
3758,Melrose Park,-33.8153435,151.0733298,McNeall Plastics Pty Ltd,-33.81609,151.07035,Construction & Landscaping
3759,Melrose Park,-33.8153435,151.0733298,Hungry Boys,-33.814453,151.068504,Café
3760,Melrose Park,-33.8153435,151.0733298,Speedibake,-33.816828657834044,151.06754601356306,Bakery
3761,Menai,-34.014811,151.0164823,Cafe Vostro,-34.014136186894014,151.01542172874045,Café
3762,Menai,-34.014811,151.0164823,Dan Murphy's,-34.016328037645636,151.01168783295682,Liquor Store
3763,Menai,-34.014811,151.0164823,Boost Juice,-34.01385902335517,151.0154659089365,Juice Bar
3764,Menai,-34.014811,151.0164823,Woolworths,-34.01399140885183,151.01603437432496,Supermarket
3765,Menai,-34.014811,151.0164823,Rocksalt Restaurant,-34.01215984052325,151.0178119659114,Australian Restaurant
3766,Menai,-34.014811,151.0164823,Menai Marketplace,-34.01401830481375,151.01553980931854,Shopping Mall
3767,Menai,-34.014811,151.0164823,SUPA IGA Menai,-34.0174205331859,151.01121185865455,Grocery Store
3768,Menai,-34.014811,151.0164823,McDonald's,-34.01529882183043,151.01377802014065,Fast Food Restaurant
3769,Menai,-34.014811,151.0164823,7-Eleven,-34.01571733116013,151.01320929968637,Convenience Store
3770,Menai,-34.014811,151.0164823,Club Menai,-34.01350142478437,151.016813304529,Bar
3771,Menai,-34.014811,151.0164823,KFC,-34.016539190241936,151.0121347438986,Fast Food Restaurant
3772,Menai,-34.014811,151.0164823,Subway,-34.013764007371336,151.01541241048992,Sandwich Place
3773,Menai,-34.014811,151.0164823,Michel's Patisserie,-34.013558,151.015901,Coffee Shop
3774,Menai,-34.014811,151.0164823,Wendy's,-34.01324252050862,151.01488039177679,Ice Cream Shop
3775,Menai,-34.014811,151.0164823,Moon Sushi Menai,-34.01544,151.013818,Sushi Restaurant
3776,Menai,-34.014811,151.0164823,Moon's Fresh Sushi,-34.01539202457848,151.01352480493807,Sushi Restaurant
3777,Menai,-34.014811,151.0164823,Grissini Ristorante,-34.012425,151.017783,Italian Restaurant
3778,Menai,-34.014811,151.0164823,Menai Indoor Sports Centre,-34.01217558572397,151.01533025986092,Basketball Court
3779,Menai,-34.014811,151.0164823,EB Games,-34.01214678600185,151.01286804877927,Video Game Store
3780,Menai,-34.014811,151.0164823,Fruit World Menai,-34.01726220156991,151.01214611291843,Grocery Store
3781,Menai,-34.014811,151.0164823,Goodlife Gym,-34.016303893860325,151.01152638655245,Gym
3782,Menai,-34.014811,151.0164823,Mie Thai,-34.01696,151.0116,Thai Restaurant
